"","StudyID","Bacterium","PackStatus","TempRetail","Category","SubCategory","FoodClass","RTE","Label","SamplingStage","SamplingStage2","Stage","TotalUnitsTested","CountrySampling","FoodSubClass","Year","Prevalence","Sample","Country","lat","long","iso3","Positive","yi","vi","CountryEU"
"1845","Egervarn_IntJFoodMicrobiol_2014","Salmonella","Packed","Chill","Meat and meat products","Chicken meat food","Chicken fresh meat / fat tissue","No","Broilers meat","Distribution","Retail","Retail",133,"Sweden","NA",2010,0.023,133,"Sweden",59.3508,18.0973,"SWE",3,-3.769,0.341,"EU"
"1846","Durul_FPD_2015","Salmonella","Packed","Ambient","Legumes, nuts and oilseeds","Nuts and primary derivatives thereof","NA","Yes","Pistachio","Distribution","Retail","Retail",24,"Turkey","",2012,0,24,"Turkey",39.9272,32.8644,"TUR",0,-3.892,2.0408,"Non-EU"
"1847","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Packed","Various","Meat and meat products","Bovine meat food","NA","No","Beef whole meat and minced meat.","Distribution","Retail","Retail",135,"Sweden","PreCut",2010,0.126,135,"Sweden",59.3508,18.0973,"SWE",17,-1.937,0.0673,"EU"
"1848","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Packed","Various","Meat and meat products","Bovine meat food","NA","No","Beef whole meat and minced meat.","Distribution","Retail","Retail",42,"Sweden","PreCut",2010,0.143,42,"Sweden",59.3508,18.0973,"SWE",6,-1.792,0.1944,"EU"
"1849","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Various","NA","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","No"," Fresh leafy greens (lettuce, spinach, and cabbage).","Distribution","Retail","Retail",147,"Sweden","",2010,0,147,"Sweden",59.3508,18.0973,"SWE",0,-5.687,2.0068,"EU"
"1850","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Packed","Various","Meat and meat products","Sheep meat food","NA","No","Lamb whole meat and minced meat","Distribution","Retail","Retail",95,"Sweden","PreCut",2010,0.432,95,"Sweden",59.3508,18.0973,"SWE",41,-0.275,0.0429,"EU"
"1851","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Various","NA","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","No","Fresh leafy greens (lettuce, spinach, and cabbage).","Distribution","Retail","Retail",108,"Sweden","",2010,0,108,"Sweden",59.3508,18.0973,"SWE",0,-5.38,2.0092,"EU"
"1852","Eicher_Foods_2020","Listeria monocytogenes","Packed","Frozen","Composite dishes","Pastas and rice (or other cereal) – based dishes","NA","Yes","Sushi salmon","Distribution","Storage","Storage",5,"Switzerland","",2019,1,5,"Switzerland",46.9167,7.467,"CHE",5,2.398,2.1818,"Non-EU"
"1853","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Packed","Various","Meat and meat products","Sheep meat food","NA","No","Lamb whole meat and minced meat","Distribution","Retail","Retail",59,"Sweden","PreCut",2010,0.61,59,"Sweden",59.3508,18.0973,"SWE",36,0.448,0.0713,"EU"
"1854","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Various","NA","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","No","Fresh leafy greens (lettuce, spinach, and cabbage).","Distribution","Retail","Retail",365,"Sweden","",2010,0,365,"Sweden",59.3508,18.0973,"SWE",0,-6.594,2.0027,"EU"
"1855","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Various","NA","Garden vegetables and primary derivatives thereof","Leafy vegetables","Fresh","No","Fresh leafy greens (lettuce, spinach, and cabbage).","Distribution","Retail","Retail",10,"Sweden","",2010,0,10,"Sweden",59.3508,18.0973,"SWE",0,-3.045,2.0952,"EU"
"1856","Egervarn_IntJFoodMicrobiol_2024","Shiga toxin-producing Escherichia coli","Packed","Various","Meat and meat products","Sheep meat food","NA","No","Lamb whole meat and minced meat","Distribution","Retail","Retail",149,"Sweden","PreCut",2010,0.201,149,"Sweden",59.3508,18.0973,"SWE",30,-1.378,0.0417,"EU"
"1857","Eicher_Foods_2020","Listeria monocytogenes","Packed","Chill","Aquatic based food","Processed or preserved fish (including processed offal)","Smoked fish","Yes","Norwegian smoked salmon","Distribution","Storage","Storage",5,"Switzerland","",2019,1,5,"Switzerland",46.9167,7.467,"CHE",5,2.398,2.1818,"Non-EU"
"1858","Eicher_Foods_2020","Listeria monocytogenes","Packed","Chill","Aquatic based food","Fish (meat)","Diadromous fish","Yes","Salmon fillet","Distribution","Storage","Storage",5,"Switzerland","PreCut",2019,0.6,5,"Switzerland",46.9167,7.467,"CHE",3,0.405,0.8333,"Non-EU"
"1859","Eleftheriadou_FM_2002","Salmonella","Packed","Chill","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","Yes","Sandwiches","Distribution","Retail","Retail",1459,"Cyprus","NA",1991,0.003,1459,"Cyprus",35.1667,33.3666,"CYP",4,-5.896,0.2507,"EU"
"1860","Eleftheriadou_FM_2002","Salmonella","Packed","Ambient","Grains and grain-based products","Cereal dough-based products","Pasta and similar products","No","Pasta","Distribution","Retail","Retail",194,"Cyprus","NA",1991,0.021,194,"Cyprus",35.1667,33.3666,"CYP",4,-3.861,0.2553,"EU"
"1861","Eleftheriadou_FM_2002","Salmonella","Packed","Chill","Composite dishes","Salads","Prepared mixed egg/meat/fish/vegetable salad","No","Mixed salad and vegetables","Distribution","Retail","Retail",294,"Cyprus","NA",1991,0.007,294,"Cyprus",35.1667,33.3666,"CYP",2,-4.984,0.5034,"EU"
"1862","Eleftheriadou_FM_2002","Staphylococcus aureus","Packed","Chill","Composite dishes","Spoonable desserts and ice creams","Other desserts spoonable","Yes","Desserts","Distribution","Retail","Retail",2402,"Cyprus","NA",1991,0.06,2402,"Cyprus",35.1667,33.3666,"CYP",144,-2.752,0.0074,"EU"
"1863","Eleftheriadou_FM_2002","Salmonella","Packed","Chill","Composite dishes","UndefinedC","Cooked","Yes","Ready-to eat meals","Distribution","Retail","Retail",1382,"Cyprus","",1991,0.003,1382,"Cyprus",35.1667,33.3666,"CYP",4,-5.842,0.2507,"EU"
"1864","Eleftheriadou_FM_2002","Listeria monocytogenes","Packed","Chill","Composite dishes","Salads","Prepared mixed egg/meat/fish/vegetable salad","No","Mixed salad and vegetables","Distribution","Retail","Retail",294,"Cyprus","NA",1991,0.241,294,"Cyprus",35.1667,33.3666,"CYP",71,-1.144,0.0186,"EU"
"1865","Eleftheriadou_FM_2002","Staphylococcus aureus","Packed","Chill","Composite dishes","Sandwiches, pizza and other stuffed bread-like cereal products","Sandwich and sandwich-like dishes","Yes","Sandwiches","Distribution","Retail","Retail",1459,"Cyprus","NA",1991,0.17,1459,"Cyprus",35.1667,33.3666,"CYP",248,-1.586,0.0049,"EU"
"1866","Eleftheriadou_FM_2002","Staphylococcus aureus","Packed","Chill","Composite dishes","UndefinedC","Cooked","Yes","Ready-to eat meals","Distribution","Retail","Retail",1382,"Cyprus","",1991,0.02,1382,"Cyprus",35.1667,33.3666,"CYP",28,-3.879,0.0365,"EU"
"1867","Eleftheriadou_FM_2002","Salmonella","Packed","Chill","Composite dishes","Spoonable desserts and ice creams","Other desserts spoonable","Yes","Desserts","Distribution","Retail","Retail",2402,"Cyprus","NA",1991,0.016,2402,"Cyprus",35.1667,33.3666,"CYP",38,-4.131,0.0267,"EU"
"1868","Eleftheriadou_FM_2002","Listeria monocytogenes","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","Yes","Cured meats (sausages)","Distribution","Retail","Retail",1567,"Cyprus","Cured ripened raw sausages",1991,0.34,1567,"Cyprus",35.1667,33.3666,"CYP",533,-0.663,0.0028,"EU"
"1869","Eleftheriadou_FM_2002","Listeria monocytogenes","Packed","Chill","Aquatic based food","UndefinedS","Raw","No","Seafood","Distribution","Retail","Retail",596,"Cyprus","",1991,0.18,596,"Cyprus",35.1667,33.3666,"CYP",107,-1.52,0.0114,"EU"
"1870","Eljagmani_CogentFoodAgric_2020","Salmonella","Unpacked","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","No","White cheese (Factory processed)","Distribution","Storage","Storage",3,"Turkey","Pasteurised",2019,0,3,"Turkey",39.9272,32.8644,"TUR",0,-1.946,2.2857,"Non-EU"
"1871","Eleftheriadou_FM_2002","Staphylococcus aureus","Packed","Ambient","Grains and grain-based products","Cereal dough-based products","Pasta and similar products","No","Pasta","Distribution","Retail","Retail",194,"Cyprus","NA",1991,0.232,194,"Cyprus",35.1667,33.3666,"CYP",45,-1.197,0.0289,"EU"
"1872","Eljagmani_CogentFoodAgric_2020","Staphylococcus aureus","Packed","Chill","Milk and milk products (dairy)","Cheese","Undefined Cheese","No","White cheese (Factory processed)","Distribution","Storage","Storage",3,"Turkey","Pasteurised",2019,0,3,"Turkey",39.9272,32.8644,"TUR",0,-1.946,2.2857,"Non-EU"
"1873","Eleftheriadou_FM_2002","Salmonella","Packed","Chill","Meat and meat products","Processed or preserved meat","Sausages","Yes","Cured meats (sausages)","Distribution","Retail","Retail",1567,"Cyprus","Cured ripened raw sausages",1991,0.001,1567,"Cyprus",35.1667,33.3666,"CYP",2,-6.662,0.5006,"EU"
"1874","Eljagmani_CogentFoodAgric_2020","Staphylococcus aureus","Unpacked","Ambient","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","White cheese (Local market)","Distribution","Retail","Retail",9,"Turkey","NA",2019,1,9,"Turkey",39.9272,32.8644,"TUR",9,2.944,2.1053,"Non-EU"
"1875","Eljagmani_CogentFoodAgric_2020","Staphylococcus aureus","Unpacked","Ambient","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","White cheese (Local farm)","PrimaryProduction","Farm","Farm",3,"Turkey","Raw",2019,1,3,"Turkey",39.9272,32.8644,"TUR",3,1.946,2.2857,"Non-EU"
"1876","Eljagmani_CogentFoodAgric_2020","Salmonella","Unpacked","Ambient","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","White cheese (Local market)","Distribution","Retail","Retail",9,"Turkey","NA",2019,0,9,"Turkey",39.9272,32.8644,"TUR",0,-2.944,2.1053,"Non-EU"
"1877","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Meat and meat products","Poultry meat food","Generic poultry fresh meat / fat tissue","No","Baked poultry","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1878","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Minced meat and seasonal vegetables","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1879","Ellis-Iversen_FoodControl_2020","Campylobacter","Unpacked","Chill","Meat and meat products","Chicken meat food","Chicken carcase","No","Chicken neck skin","Manufacturing","","Manufacturing",340,"Denmark","",2017,0.347,340,"Denmark",55.6786,12.5635,"DNK",118,-0.632,0.013,"EU"
"1880","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Meatballs","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1881","Eleftheriadou_FM_2002","Salmonella","Packed","Chill","Milk and milk products (dairy)","UndefinedD","NA","No","Milk products","Distribution","Retail","Retail",6507,"Cyprus","",1991,0,6507,"Cyprus",35.1667,33.3666,"CYP",3,-7.682,0.3335,"EU"
"1882","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Chopped red meat dishes","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1883","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Chopped poultry and seasonal dishes","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1884","Eljagmani_CogentFoodAgric_2020","Salmonella","Unpacked","Ambient","Milk and milk products (dairy)","Cheese","Undefined Cheese","Yes","White cheese (Local farm)","PrimaryProduction","Farm","Farm",10,"Turkey","Raw",2019,0.3,10,"Turkey",39.9272,32.8644,"TUR",3,-0.847,0.4762,"Non-EU"
"1885","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Chopped red meat and seasonal vegetables","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1886","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Meatballs","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1887","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Meat and meat products","Poultry meat food","Generic poultry fresh meat / fat tissue","No","Baked poultry","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1888","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Chopped red meat and seasonal vegetables","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1889","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Salads","Mixed vegetable salad","No","Raw vegetable salads","Distribution","Restaurant","Restaurant",90,"Turkey","Raw",2007,0.1,90,"Turkey",39.9272,32.8644,"TUR",9,-2.197,0.1235,"Non-EU"
"1890","Elmali_AL_2005","Bacillus cereus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Cooked beef doner kebabs","Distribution","Restaurant","Restaurant",100,"Turkey","Cooked",2004,0.28,100,"Turkey",39.9272,32.8644,"TUR",28,-0.944,0.0496,"Non-EU"
"1891","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Chopped red meat dishes","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1892","Elmali_AL_2005","Clostridium perfringens","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Cooked beef doner kebabs","Distribution","Restaurant","Restaurant",100,"Turkey","Cooked",2004,0.32,100,"Turkey",39.9272,32.8644,"TUR",32,-0.754,0.046,"Non-EU"
"1893","Elmali_AL_2005","Salmonella","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Cooked beef doner kebabs","Distribution","Restaurant","Restaurant",100,"Turkey","Cooked",2004,0.14,100,"Turkey",39.9272,32.8644,"TUR",14,-1.815,0.0831,"Non-EU"
"1894","Elmali_CiencRural_2019","Campylobacter","Unpacked","Chill","Milk and milk products (dairy)","Milk","Raw","No","Raw cow's milk","PrimaryProduction","Farm","Farm",114,"Turkey","Cattle milk",2018,0.053,114,"Turkey",39.9272,32.8644,"TUR",6,-2.89,0.1759,"Non-EU"
"1895","Elmali_FST_2015","Listeria monocytogenes","Packed","Chill","Meat and meat products","Poultry meat food","Generic poultry fresh meat / fat tissue","No","Packaged poultry wing meat","Distribution","Retail","Retail",60,"Turkey","PreCut",2012,0.45,60,"Turkey",39.9272,32.8644,"TUR",27,-0.201,0.0673,"Non-EU"
"1896","Elmali_FST_2015","Listeria monocytogenes","Unpacked","Chill","Meat and meat products","Poultry meat food","Generic poultry fresh meat / fat tissue","No","Unpackaged poultry wing meat","Distribution","Retail","Retail",60,"Turkey","PreCut",2012,0.45,60,"Turkey",39.9272,32.8644,"TUR",27,-0.201,0.0673,"Non-EU"
"1897","Elmali_MedWet_2013","Listeria monocytogenes","Unpacked","Chill","Composite dishes","Salads","Prepared mixed egg/meat/fish/vegetable salad","Yes","Fresh-made salads","Distribution","Restaurant","Restaurant",116,"Turkey","Raw",2011,0.026,116,"Turkey",39.9272,32.8644,"TUR",3,-3.629,0.3422,"Non-EU"
"1898","Elmali_MedWet_2013","Listeria monocytogenes","Unpacked","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Vegetable based dishes","Yes","Walnuts with red pepper","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2011,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1899","Elmali_AL_2005","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Cooked beef doner kebabs","Distribution","Restaurant","Restaurant",100,"Turkey","Cooked",2004,0.27,100,"Turkey",39.9272,32.8644,"TUR",27,-0.995,0.0507,"Non-EU"
"1900","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Minced meat and seasonal vegetables","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1901","Elmali_MedWet_2013","Listeria monocytogenes","Unpacked","Chill","Composite dishes","Salads","Mixed vegetable salad","Yes","Parsley salads","Distribution","Restaurant","Restaurant",22,"Turkey","Raw",2011,0,22,"Turkey",39.9272,32.8644,"TUR",0,-3.807,2.0444,"Non-EU"
"1902","Elmacioglu_PJMS_2010","Staphylococcus aureus","","","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Meat based dishes","No","Chopped poultry and seasonal dishes","Distribution","Restaurant","Restaurant",15,"Turkey","Cooked",2007,0,15,"Turkey",39.9272,32.8644,"TUR",0,-3.434,2.0645,"Non-EU"
"1903","Ellis-Iversen_FoodControl_2020","Campylobacter","Unpacked","Chill","Meat and meat products","Chicken meat food","Chicken fresh meat / fat tissue","No","Chicken legs skin","Manufacturing","","Manufacturing",340,"Denmark","PreCut",2017,0.291,340,"Denmark",55.6786,12.5635,"DNK",99,-0.89,0.0143,"EU"
"1904","Elmali_MedWet_2013","Listeria monocytogenes","Unpacked","Chill","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Vegetable based dishes","Yes","Abagannus","Distribution","Restaurant","Restaurant",30,"Turkey","Cooked",2011,0.067,30,"Turkey",39.9272,32.8644,"TUR",2,-2.639,0.5357,"Non-EU"
"1905","Elshani_JHygEngDes_2022","Staphylococcus aureus","Packed","Various","Composite dishes","Dishes excluding pasta or rice dishes, sandwiches and pizza","Undefined dishes","Yes","Peppers with cream or cottage processed cheese","Distribution","Retail","Retail",39,"Kosovo","NA",2021,0.282,39,"Kosovo",42.6666,21.1724,"XKS",11,-0.934,0.1266,"Non-EU"
"1906","Elmali_MedWet_2013","Listeria monocytogenes","Unpacked","Chill","Composite dishes","Salads","Mixed vegetable salad","Yes","Thyme salads","Distribution","Restaurant","Restaurant",14,"Turkey","Raw",2011,0,14,"Turkey",39.9272,32.8644,"TUR",0,-3.367,2.069,"Non-EU"
"1907","Elson_JAM_2004","Campylobacter","Packed","Chill","Meat and meat products","Processed or preserved meat","Processed whole meat products","Yes","Cold cooked meats","Distribution","Retail","Retail",2823,"United Kingdom","Cooked cured (or seasoned) meat",2002,0,2823,"United Kingdom",51.5,-0.1167,"GBR",1,-7.945,1.0004,"Non-EU"
